relative_ms,protocol,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7
6987,CAN,512,231,15,35,1,161,89,0,0
7000,CAN,256,19,105,61,126,134,0,0,0
7012,CAN,512,219,16,230,0,163,79,0,0
7025,CAN,256,29,91,71,47,27,0,0,0
7037,CAN,512,108,16,72,0,159,88,0,0
7050,CAN,256,199,103,52,104,133,255,0,0
7062,CAN,512,243,16,205,255,163,87,0,0
7075,CAN,256,85,87,66,97,223,254,0,0
7087,CAN,512,135,16,255,252,161,79,0,0
7100,CAN,256,223,93,61,78,100,255,0,0
7112,CAN,512,25,16,238,254,162,87,0,0
7125,CAN,256,98,72,85,130,70,255,0,0
7137,CAN,512,38,16,17,255,147,85,0,0
7150,CAN,256,239,89,63,78,124,255,0,0
7162,CAN,512,117,16,167,3,158,80,0,0
7175,CAN,256,45,98,22,107,56,255,0,0
7187,CAN,512,167,16,9,254,158,85,0,0
7200,CAN,256,184,100,46,113,38,0,0,0
7212,CAN,512,25,16,11,2,155,79,0,0
7225,CAN,256,10,88,60,120,172,0,0,0
7237,CAN,512,100,16,13,0,168,84,0,0
7250,CAN,256,14,94,57,62,110,254,0,0
7262,CAN,512,115,16,137,1,170,84,0,0
7275,CAN,256,5,105,69,83,224,254,0,0
7287,CAN,512,176,16,193,255,155,84,0,0
7300,CAN,256,163,90,78,93,230,255,0,0
7312,CAN,512,126,16,59,1,169,88,0,0
7325,CAN,256,197,87,58,90,134,254,0,0
7337,CAN,512,205,16,167,254,170,79,0,0
7350,CAN,256,117,114,41,85,195,254,0,0
7362,CAN,512,146,16,24,0,160,85,0,0
7375,CAN,256,75,78,45,96,157,255,0,0
7387,CAN,512,156,16,119,255,159,92,0,0
7400,CAN,256,219,113,30,102,93,0,0,0
7412,CAN,512,218,15,53,1,159,85,0,0
7425,CAN,256,83,99,40,96,15,255,0,0
7437,CAN,512,50,17,239,253,166,75,0,0
7450,CAN,256,147,108,76,135,101,254,0,0
7462,CAN,512,103,16,28,1,160,84,0,0
7475,CAN,256,73,75,84,79,245,253,0,0
7487,CAN,512,116,16,14,255,155,90,0,0
7500,CAN,256,84,80,32,108,183,255,0,0
7512,CAN,512,92,16,240,0,162,90,0,0
7525,CAN,256,229,102,60,112,0,0,0,0
7537,CAN,512,217,15,80,255,162,86,0,0
7550,CAN,256,241,74,35,100,0,0,0,0
7562,CAN,512,218,16,10,253,157,81,0,0
7575,CAN,256,41,92,77,122,95,0,0,0
7587,CAN,512,16,16,206,5,149,89,0,0
7600,CAN,256,203,79,95,114,51,255,0,0
7612,CAN,512,159,16,56,2,170,74,0,0
7625,CAN,256,200,61,58,107,186,255,0,0
7637,CAN,512,171,16,71,0,165,81,0,0
7650,CAN,256,145,95,100,92,39,1,0,0
7662,CAN,512,95,16,170,255,156,87,0,0
7675,CAN,256,152,86,28,88,177,0,0,0
7687,CAN,512,71,16,223,1,161,87,0,0
7700,CAN,256,103,88,63,132,236,255,0,0
7712,CAN,512,77,16,253,0,154,81,0,0
7725,CAN,256,198,86,67,66,13,0,0,0
7737,CAN,512,84,16,4,1,146,78,0,0
7750,CAN,256,193,92,39,140,234,255,0,0
7762,CAN,512,1,17,212,253,161,87,0,0
7775,CAN,256,111,76,75,87,181,254,0,0
7787,CAN,512,29,16,168,0,153,82,0,0
7800,CAN,256,51,108,79,86,238,255,0,0
7812,CAN,512,146,16,139,255,160,86,0,0
7825,CAN,256,196,107,54,62,124,0,0,0
7837,CAN,512,123,16,227,0,171,75,0,0
7850,CAN,256,12,80,55,109,2,1,0,0
7862,CAN,512,147,16,211,253,161,84,0,0
7875,CAN,256,130,104,63,74,93,255,0,0
7887,CAN,512,182,15,9,1,158,88,0,0
7900,CAN,256,184,88,82,136,112,0,0,0
7912,CAN,512,232,15,84,0,167,86,0,0
7925,CAN,256,43,73,33,73,133,254,0,0
7937,CAN,512,88,16,14,253,154,86,0,0
7950,CAN,256,231,82,40,93,240,255,0,0
7962,CAN,512,244,15,64,1,166,90,0,0
7975,CAN,256,64,99,58,89,221,255,0,0
7987,CAN,512,139,16,132,253,176,84,0,0
8000,CAN,256,209,72,53,100,42,1,0,0
8012,CAN,512,100,16,245,254,146,84,0,0
8025,CAN,256,141,95,66,89,175,255,0,0
8037,CAN,512,45,16,45,0,160,92,0,0
8050,CAN,256,140,104,53,120,23,0,0,0
8062,CAN,512,66,16,212,0,158,76,0,0
8075,CAN,256,74,79,62,67,230,255,0,0
8087,CAN,512,211,16,225,255,167,74,0,0
8100,CAN,256,96,73,63,79,135,255,0,0
8112,CAN,512,186,16,110,1,155,88,0,0
8125,CAN,256,71,89,49,110,51,1,0,0
8137,CAN,512,124,16,212,0,164,91,0,0
8150,CAN,256,21,99,88,64,1,255,0,0
8162,CAN,512,193,15,99,0,172,95,0,0
8175,CAN,256,193,94,68,108,149,0,0,0
8187,CAN,512,66,16,48,1,157,83,0,0
8200,CAN,256,16,103,66,119,94,255,0,0
8212,CAN,512,173,16,124,1,166,87,0,0
8225,CAN,256,142,101,60,96,24,0,0,0
8237,CAN,512,51,16,42,255,163,88,0,0
8250,CAN,256,114,88,26,96,246,0,0,0
8262,CAN,512,80,17,219,255,159,86,0,0
8275,CAN,256,217,88,38,107,135,255,0,0
8287,CAN,512,102,16,91,255,151,88,0,0
8300,CAN,256,197,98,89,82,186,254,0,0
8312,CAN,512,159,16,214,254,168,82,0,0
8325,CAN,256,137,86,88,100,5,2,0,0
8337,CAN,512,136,16,232,254,165,81,0,0
8350,CAN,256,77,100,82,91,179,255,0,0
8362,CAN,512,142,16,55,0,172,86,0,0
8375,CAN,256,83,93,52,100,251,0,0,0
8387,CAN,512,97,16,22,254,176,84,0,0
8400,CAN,256,76,92,53,88,217,255,0,0
8412,CAN,512,19,16,238,255,148,86,0,0
8425,CAN,256,46,93,54,107,83,255,0,0
8437,CAN,512,99,16,105,0,155,91,0,0
8450,CAN,256,194,106,5,86,98,0,0,0
8462,CAN,512,159,16,72,0,161,79,0,0
8475,CAN,256,92,89,69,77,61,0,0,0
8487,CAN,512,206,16,22,0,169,78,0,0
8500,CAN,256,28,109,66,117,104,255,0,0
8512,CAN,512,128,16,206,1,169,89,0,0
8525,CAN,256,208,83,73,88,85,255,0,0
8537,CAN,512,104,16,66,255,140,80,0,0
8550,CAN,256,215,100,109,130,229,254,0,0
8562,CAN,512,42,17,7,0,141,84,0,0
8575,CAN,256,162,89,79,125,233,255,0,0
8587,CAN,512,195,16,143,253,147,86,0,0
8600,CAN,256,197,96,20,106,57,0,0,0
8612,CAN,512,96,16,64,0,169,88,0,0
8625,CAN,256,88,82,106,87,205,255,0,0
8637,CAN,512,122,16,152,254,149,86,0,0
8650,CAN,256,4,95,52,126,212,255,0,0
8662,CAN,512,62,16,242,253,153,76,0,0
8675,CAN,256,117,86,53,111,222,255,0,0
8687,CAN,512,217,16,136,254,160,83,0,0
8700,CAN,256,206,77,65,80,170,255,0,0
8712,CAN,512,34,16,11,1,163,82,0,0
8725,CAN,256,206,83,64,118,24,0,0,0
8737,CAN,512,90,16,66,2,148,89,0,0
8750,CAN,256,40,91,51,164,32,0,0,0
8762,CAN,512,104,16,191,254,154,84,0,0
8775,CAN,256,131,104,48,93,219,255,0,0
8787,CAN,512,114,16,134,254,146,87,0,0
8800,CAN,256,9,84,61,89,178,255,0,0
8812,CAN,512,154,16,165,255,158,85,0,0
8825,CAN,256,131,97,26,98,168,0,0,0
8837,CAN,512,120,16,103,0,158,77,0,0
8850,CAN,256,15,85,78,99,7,1,0,0
8862,CAN,512,26,16,221,0,165,94,0,0
8875,CAN,256,249,72,57,106,222,255,0,0
8887,CAN,512,95,16,6,255,150,83,0,0
8900,CAN,256,146,90,81,101,218,0,0,0
8912,CAN,512,176,16,56,253,183,78,0,0
8925,CAN,256,56,75,84,108,138,255,0,0
8937,CAN,512,146,16,234,250,168,83,0,0
8950,CAN,256,174,76,78,106,110,0,0,0
8962,CAN,512,181,16,87,3,166,83,0,0
8975,CAN,256,59,99,26,114,175,255,0,0
8987,CAN,512,4,16,230,254,172,88,0,0
9000,CAN,256,196,91,99,78,116,0,0,0
9012,CAN,512,161,16,241,254,174,83,0,0
9025,CAN,256,126,80,47,111,204,254,0,0
9037,CAN,512,140,16,15,254,173,85,0,0
9050,CAN,256,81,95,91,120,129,255,0,0
9062,CAN,512,98,16,109,254,154,79,0,0
9075,CAN,256,255,94,75,112,75,0,0,0
9087,CAN,512,91,16,197,251,175,92,0,0
9100,CAN,256,18,88,51,64,179,255,0,0
9112,CAN,512,34,16,204,1,148,77,0,0
9125,CAN,256,231,95,81,122,229,254,0,0
9137,CAN,512,230,16,29,255,160,92,0,0
9150,CAN,256,83,91,68,115,145,0,0,0
9162,CAN,512,146,16,161,253,163,79,0,0
9175,CAN,256,209,103,53,126,126,0,0,0
9187,CAN,512,35,16,128,0,164,79,0,0
9200,CAN,256,40,96,93,128,174,255,0,0
9212,CAN,512,63,16,190,1,151,88,0,0
9225,CAN,256,29,85,29,118,100,254,0,0
9237,CAN,512,95,16,79,254,161,87,0,0
9250,CAN,256,52,108,23,133,186,255,0,0
9262,CAN,512,99,16,228,254,153,75,0,0
9275,CAN,256,174,86,56,103,181,0,0,0
9287,CAN,512,77,16,63,1,146,89,0,0
9300,CAN,256,204,123,65,85,185,0,0,0
9312,CAN,512,12,16,253,0,170,92,0,0
9325,CAN,256,253,82,80,107,107,255,0,0
9337,CAN,512,35,16,0,0,157,82,0,0
9350,CAN,256,244,93,84,83,163,254,0,0
9362,CAN,512,69,16,139,255,156,86,0,0
9375,CAN,256,25,76,71,92,123,255,0,0
9387,CAN,512,137,16,13,4,175,81,0,0
9400,CAN,256,189,79,29,79,155,255,0,0
9412,CAN,512,54,16,91,0,161,93,0,0
9425,CAN,256,122,91,72,113,67,0,0,0
9437,CAN,512,202,16,138,254,157,77,0,0
9450,CAN,256,18,113,53,83,150,255,0,0
9462,CAN,512,244,15,61,0,166,85,0,0
9475,CAN,256,131,112,36,104,6,0,0,0
9487,CAN,512,246,15,161,3,150,80,0,0
9500,CAN,256,217,84,100,121,64,255,0,0
9512,CAN,512,191,16,33,254,152,82,0,0
9525,CAN,256,211,83,95,117,3,0,0,0
9537,CAN,512,192,16,13,1,156,81,0,0
9550,CAN,256,151,80,83,130,165,0,0,0
9562,CAN,512,3,16,209,2,158,85,0,0
9575,CAN,256,97,101,64,91,75,255,0,0
9587,CAN,512,255,15,161,1,159,83,0,0
9600,CAN,256,129,90,60,91,136,254,0,0
9612,CAN,512,33,16,29,1,159,82,0,0
9625,CAN,256,49,96,63,83,74,255,0,0
9637,CAN,512,176,16,187,254,156,89,0,0
9650,CAN,256,162,112,50,62,114,0,0,0
9662,CAN,512,136,16,168,255,171,89,0,0
9675,CAN,256,63,93,42,84,250,255,0,0
9687,CAN,512,200,15,210,255,152,81,0,0
9700,CAN,256,120,109,53,112,152,0,0,0
9712,CAN,512,121,15,173,254,157,83,0,0
9725,CAN,256,112,87,79,92,152,254,0,0
9737,CAN,512,57,16,245,254,167,76,0,0
9750,CAN,256,247,85,58,112,32,255,0,0
9762,CAN,512,190,15,158,1,167,85,0,0
9775,CAN,256,219,76,74,76,204,255,0,0
9787,CAN,512,181,16,246,2,137,77,0,0
9800,CAN,256,161,92,67,113,230,254,0,0
9812,CAN,512,53,16,169,4,159,83,0,0
9825,CAN,256,68,81,53,105,243,254,0,0
9837,CAN,512,134,16,117,0,157,89,0,0
9850,CAN,256,218,107,32,115,149,254,0,0
9862,CAN,512,34,16,235,255,163,85,0,0
9875,CAN,256,50,97,49,106,10,1,0,0
9887,CAN,512,235,15,104,0,164,97,0,0
9900,CAN,256,182,107,40,109,24,1,0,0
9912,CAN,512,162,16,144,255,161,80,0,0
9925,CAN,256,210,74,82,87,235,0,0,0
9937,CAN,512,3,16,43,1,150,80,0,0
9950,CAN,256,73,104,108,102,32,0,0,0
9962,CAN,512,44,16,202,1,158,80,0,0
9975,CAN,256,142,88,45,102,44,0,0,0
9987,CAN,512,52,16,79,255,170,77,0,0
10000,CAN,256,187,98,29,108,95,255,0,0
10012,CAN,512,211,16,171,253,168,83,0,0
10025,CAN,256,165,103,45,109,197,255,0,0
10037,CAN,512,150,16,202,1,156,86,0,0
10050,CAN,256,60,105,61,126,253,255,0,0
10062,CAN,512,89,16,210,255,151,96,0,0
10075,CAN,256,139,84,46,143,214,255,0,0
10087,CAN,512,9,16,73,254,143,89,0,0
10100,CAN,256,160,86,88,113,125,0,0,0
10112,CAN,512,234,16,115,254,135,88,0,0
10125,CAN,256,60,88,75,56,26,0,0,0
10137,CAN,512,178,16,197,0,164,84,0,0
10150,CAN,256,86,81,50,83,217,0,0,0
10162,CAN,512,143,16,107,254,161,84,0,0
10175,CAN,256,123,92,59,105,229,255,0,0
10187,CAN,512,98,16,221,1,172,81,0,0
10200,CAN,256,17,81,15,115,65,255,0,0
10212,CAN,512,134,16,247,254,147,84,0,0
10225,CAN,256,66,77,101,99,175,255,0,0
10237,CAN,512,255,15,86,0,160,82,0,0
10250,CAN,256,21,79,44,94,157,255,0,0
10262,CAN,512,198,16,123,254,161,80,0,0
10275,CAN,256,162,109,59,89,32,0,0,0
10287,CAN,512,6,16,167,1,175,88,0,0
10300,CAN,256,19,83,101,85,206,254,0,0
10312,CAN,512,243,16,7,255,150,80,0,0
10325,CAN,256,201,84,72,95,49,255,0,0
10337,CAN,512,182,16,152,255,163,81,0,0
10350,CAN,256,115,56,51,66,196,0,0,0
10362,CAN,512,8,17,169,1,179,83,0,0
10375,CAN,256,152,96,77,75,183,0,0,0
10387,CAN,512,237,15,233,254,162,93,0,0
10400,CAN,256,67,110,45,120,72,254,0,0
10412,CAN,512,96,16,243,255,166,91,0,0
10425,CAN,256,136,74,58,117,25,0,0,0
10437,CAN,512,188,16,250,255,159,82,0,0
10450,CAN,256,222,89,39,57,72,255,0,0
10462,CAN,512,49,16,92,254,168,87,0,0
10475,CAN,256,199,82,87,98,121,255,0,0
10487,CAN,512,60,16,128,255,145,84,0,0
10500,CAN,256,231,102,60,127,52,1,0,0
10512,CAN,512,16,16,238,254,161,79,0,0
10525,CAN,256,247,88,48,114,188,1,0,0
10537,CAN,512,231,15,22,254,152,79,0,0
10550,CAN,256,169,87,76,101,218,255,0,0
10562,CAN,512,110,16,41,5,177,85,0,0
10575,CAN,256,153,62,67,60,28,0,0,0
10587,CAN,512,111,16,66,0,145,87,0,0
10600,CAN,256,129,109,87,101,109,255,0,0
10612,CAN,512,125,16,128,2,156,89,0,0
10625,CAN,256,147,98,70,84,203,255,0,0
10637,CAN,512,39,16,150,0,163,89,0,0
10650,CAN,256,9,85,36,105,149,0,0,0
10662,CAN,512,62,16,175,3,155,86,0,0
10675,CAN,256,103,85,115,135,176,0,0,0
10687,CAN,512,120,16,190,255,156,87,0,0
10700,CAN,256,66,95,57,108,102,254,0,0
10712,CAN,512,218,16,134,2,165,77,0,0
10725,CAN,256,98,86,26,97,167,1,0,0
10737,CAN,512,8,16,58,253,165,94,0,0
10750,CAN,256,206,76,51,105,251,255,0,0
10762,CAN,512,6,16,91,255,154,75,0,0
10775,CAN,256,104,97,48,111,52,255,0,0
10787,CAN,512,86,16,179,255,166,81,0,0
10800,CAN,256,58,99,71,92,97,0,0,0
10812,CAN,512,27,16,118,253,164,87,0,0
10825,CAN,256,198,101,67,80,176,255,0,0
10837,CAN,512,244,16,84,252,155,94,0,0
10850,CAN,256,125,111,60,125,126,255,0,0
10862,CAN,512,70,16,68,255,167,83,0,0
10875,CAN,256,47,95,66,90,222,0,0,0
10887,CAN,512,189,15,112,3,153,84,0,0
10900,CAN,256,127,88,22,99,46,255,0,0
10912,CAN,512,38,16,248,252,154,85,0,0
10925,CAN,256,148,92,24,120,8,0,0,0
10937,CAN,512,125,16,57,0,155,89,0,0
10950,CAN,256,125,103,18,112,112,255,0,0
10962,CAN,512,242,15,100,0,165,84,0,0
10975,CAN,256,174,102,59,115,59,255,0,0
10987,CAN,512,156,16,12,251,152,89,0,0
11000,CAN,256,164,88,77,61,131,255,0,0
11012,CAN,512,151,16,17,2,165,90,0,0
11025,CAN,256,166,114,53,120,230,255,0,0
11037,CAN,512,132,16,245,253,153,86,0,0
11050,CAN,256,201,86,40,119,181,255,0,0
11062,CAN,512,150,16,4,255,161,82,0,0
11075,CAN,256,68,91,47,121,255,254,0,0
11087,CAN,512,57,16,220,255,166,80,0,0
11100,CAN,256,6,82,53,147,1,255,0,0
11112,CAN,512,244,15,137,254,160,90,0,0
11125,CAN,256,88,70,44,133,35,0,0,0
11137,CAN,512,248,15,158,255,161,87,0,0
11150,CAN,256,175,93,90,82,164,255,0,0
11162,CAN,512,229,15,106,255,161,88,0,0
11175,CAN,256,207,112,55,116,126,255,0,0
11187,CAN,512,209,16,81,0,149,78,0,0
11200,CAN,256,77,100,46,88,67,0,0,0
11212,CAN,512,148,16,236,0,159,93,0,0
11225,CAN,256,75,105,68,83,8,1,0,0
11237,CAN,512,193,16,86,254,153,89,0,0
11250,CAN,256,89,103,29,99,42,1,0,0
11262,CAN,512,8,16,46,0,150,86,0,0
11275,CAN,256,81,85,58,100,43,0,0,0
11287,CAN,512,104,16,212,0,141,91,0,0
11300,CAN,256,137,110,58,120,226,0,0,0
11312,CAN,512,64,16,160,1,158,92,0,0
11325,CAN,256,76,88,61,112,186,255,0,0
11337,CAN,512,115,16,71,255,154,94,0,0
11350,CAN,256,95,88,60,123,104,0,0,0
11362,CAN,512,130,16,149,0,156,86,0,0
11375,CAN,256,12,99,33,116,55,255,0,0
11387,CAN,512,76,16,72,1,165,89,0,0
11400,CAN,256,148,119,43,94,180,255,0,0
11412,CAN,512,100,16,45,5,160,87,0,0
11425,CAN,256,25,81,66,89,33,255,0,0
11437,CAN,512,17,16,219,255,159,90,0,0
11450,CAN,256,101,104,46,97,251,255,0,0
11462,CAN,512,155,16,198,1,161,79,0,0
11475,CAN,256,53,100,60,111,56,0,0,0
11487,CAN,512,222,16,196,0,164,90,0,0
11500,CAN,256,32,92,73,106,195,0,0,0
11512,CAN,512,217,16,175,1,169,85,0,0
11525,CAN,256,46,93,79,95,10,255,0,0
11537,CAN,512,39,16,120,254,160,86,0,0
11550,CAN,256,22,96,70,112,1,255,0,0
11562,CAN,512,184,16,15,1,153,89,0,0
11575,CAN,256,115,80,70,79,225,255,0,0
11587,CAN,512,128,16,128,0,151,85,0,0
11600,CAN,256,88,98,59,119,100,1,0,0
11612,CAN,512,95,16,149,255,148,76,0,0
11625,CAN,256,152,98,35,71,104,255,0,0
11637,CAN,512,208,16,41,255,162,85,0,0
11650,CAN,256,223,89,65,104,64,0,0,0
11662,CAN,512,144,16,131,253,175,90,0,0
11675,CAN,256,43,98,52,104,238,0,0,0
11687,CAN,512,115,16,163,251,169,85,0,0
11700,CAN,256,107,99,29,128,5,0,0,0
11712,CAN,512,176,16,51,2,169,85,0,0
11725,CAN,256,207,89,71,60,172,255,0,0
11737,CAN,512,149,16,152,254,162,87,0,0
11750,CAN,256,161,95,35,81,192,255,0,0
11762,CAN,512,116,16,250,255,155,75,0,0
11775,CAN,256,74,97,63,113,99,0,0,0
11787,CAN,512,64,16,135,255,157,87,0,0
11800,CAN,256,19,96,63,67,10,0,0,0
11812,CAN,512,233,16,193,255,175,85,0,0
11825,CAN,256,64,94,40,122,235,0,0,0
11837,CAN,512,39,17,179,254,154,86,0,0
11850,CAN,256,197,102,66,138,205,254,0,0
11862,CAN,512,74,16,152,255,154,87,0,0
11875,CAN,256,152,90,61,73,138,255,0,0
11887,CAN,512,114,16,124,253,156,74,0,0
11900,CAN,256,147,85,66,107,87,0,0,0
11912,CAN,512,145,16,127,1,164,90,0,0
11925,CAN,256,166,81,42,60,81,0,0,0
11937,CAN,512,135,16,224,3,168,80,0,0
11950,CAN,256,233,107,44,88,15,0,0,0
11962,CAN,512,27,16,191,255,161,89,0,0
11975,CAN,256,127,114,38,100,68,255,0,0
11987,CAN,512,197,16,199,255,169,85,0,0
12000,CAN,256,104,95,54,66,41,1,0,0
12012,CAN,512,248,16,159,253,170,78,0,0
12025,CAN,256,120,113,74,104,192,255,0,0
12037,CAN,512,214,16,141,255,155,82,0,0
12050,CAN,256,98,78,37,108,115,0,0,0
12062,CAN,512,66,16,127,254,156,81,0,0
12075,CAN,256,159,103,37,97,166,254,0,0
12087,CAN,512,106,16,99,0,179,93,0,0
12100,CAN,256,130,105,77,83,182,0,0,0
12112,CAN,512,73,16,6,0,160,87,0,0
12125,CAN,256,121,95,70,137,147,1,0,0
12137,CAN,512,163,16,65,3,151,73,0,0
12150,CAN,256,229,91,57,109,9,254,0,0
12162,CAN,512,123,16,146,254,156,82,0,0
12175,CAN,256,170,102,74,101,177,255,0,0
12187,CAN,512,223,15,145,1,164,93,0,0
12200,CAN,256,29,113,83,80,0,0,0,0
12212,CAN,512,154,16,37,1,167,88,0,0
12225,CAN,256,1,102,36,111,230,255,0,0
12237,CAN,512,212,16,168,254,147,81,0,0
12250,CAN,256,146,84,81,137,79,0,0,0
12262,CAN,512,146,16,216,3,150,83,0,0
12275,CAN,256,166,76,43,110,21,0,0,0
12287,CAN,512,48,16,44,253,163,84,0,0
12300,CAN,256,115,88,62,78,160,0,0,0
12312,CAN,512,135,16,129,1,164,89,0,0
12325,CAN,256,57,79,67,103,210,254,0,0
12337,CAN,512,84,16,109,255,151,96,0,0
12350,CAN,256,163,114,82,122,5,255,0,0
12362,CAN,512,241,15,221,253,145,77,0,0
12375,CAN,256,247,92,86,141,108,255,0,0
12387,CAN,512,178,15,125,255,162,81,0,0
12400,CAN,256,67,113,62,97,163,255,0,0
12412,CAN,512,97,16,221,254,158,89,0,0
12425,CAN,256,197,102,87,135,125,0,0,0
12437,CAN,512,98,16,208,255,148,85,0,0
12450,CAN,256,70,107,65,125,194,0,0,0
12462,CAN,512,128,16,252,255,158,85,0,0
12475,CAN,256,117,71,45,118,52,0,0,0
12487,CAN,512,208,16,36,255,161,84,0,0
12500,CAN,256,174,105,71,121,142,255,0,0
12512,CAN,512,155,16,166,2,161,86,0,0
12525,CAN,256,21,104,55,88,107,0,0,0
12537,CAN,512,75,16,239,2,153,81,0,0
12550,CAN,256,71,66,48,73,194,255,0,0
12562,CAN,512,164,16,160,0,167,80,0,0
12575,CAN,256,210,100,82,76,147,0,0,0
12587,CAN,512,197,16,88,5,155,87,0,0
12600,CAN,256,165,105,83,104,138,255,0,0
12612,CAN,512,12,16,69,3,149,86,0,0
12625,CAN,256,77,97,83,91,105,254,0,0
12637,CAN,512,125,16,165,255,154,81,0,0
12650,CAN,256,181,125,56,70,217,254,0,0
12662,CAN,512,198,16,154,255,164,90,0,0
12675,CAN,256,13,80,36,98,182,255,0,0
12687,CAN,512,112,16,115,0,155,90,0,0
12700,CAN,256,112,90,80,86,228,255,0,0
12712,CAN,512,102,16,65,0,155,87,0,0
12725,CAN,256,88,112,23,126,164,0,0,0
12737,CAN,512,125,16,58,253,165,79,0,0
12750,CAN,256,56,95,72,110,183,255,0,0
12762,CAN,512,125,16,84,0,177,87,0,0
12775,CAN,256,206,101,85,142,185,255,0,0
12787,CAN,512,54,16,180,255,165,90,0,0
12800,CAN,256,191,97,58,102,152,255,0,0
12812,CAN,512,143,16,205,254,162,81,0,0
12825,CAN,256,227,117,86,97,249,254,0,0
12837,CAN,512,163,16,194,254,145,88,0,0
12850,CAN,256,247,86,58,95,131,255,0,0
12862,CAN,512,197,16,216,255,162,87,0,0
12875,CAN,256,1,86,74,159,134,255,0,0
12887,CAN,512,44,16,186,0,168,87,0,0
12900,CAN,256,54,91,41,62,20,0,0,0
12912,CAN,512,27,17,172,3,155,82,0,0
12925,CAN,256,43,120,87,92,204,254,0,0
12937,CAN,512,52,16,106,255,159,82,0,0
12950,CAN,256,211,103,69,107,10,1,0,0
12962,CAN,512,153,16,23,252,166,91,0,0
12975,CAN,256,149,93,88,99,118,255,0,0
12987,CAN,512,165,16,188,0,171,81,0,0
13000,CAN,256,189,100,57,139,163,0,0,0
13012,CAN,512,231,15,142,1,155,86,0,0
13025,CAN,256,83,101,70,112,203,255,0,0
13037,CAN,512,121,16,253,254,167,86,0,0
13050,CAN,256,11,88,54,95,162,0,0,0
13062,CAN,512,140,16,51,3,158,87,0,0
13075,CAN,256,158,69,77,106,131,1,0,0
13087,CAN,512,178,16,85,252,159,89,0,0
13100,CAN,256,9,94,59,95,138,255,0,0
13112,CAN,512,65,16,24,2,157,81,0,0
13125,CAN,256,143,76,63,127,100,0,0,0
13137,CAN,512,176,16,95,253,161,84,0,0
13150,CAN,256,52,102,58,116,56,255,0,0
13162,CAN,512,212,16,133,254,165,85,0,0
13175,CAN,256,155,108,72,100,168,255,0,0
13187,CAN,512,187,16,45,1,148,84,0,0
13200,CAN,256,152,82,43,112,169,255,0,0
13212,CAN,512,99,15,134,0,158,85,0,0
13225,CAN,256,113,80,10,103,63,255,0,0
13237,CAN,512,42,16,174,251,169,84,0,0
13250,CAN,256,124,112,43,114,227,254,0,0
13262,CAN,512,38,16,165,254,161,77,0,0
13275,CAN,256,167,76,104,96,235,255,0,0
13287,CAN,512,133,16,103,0,164,94,0,0
13300,CAN,256,96,90,78,149,165,255,0,0
13312,CAN,512,117,16,77,255,157,90,0,0
13325,CAN,256,110,100,33,92,147,0,0,0
13337,CAN,512,193,16,32,254,165,88,0,0
13350,CAN,256,228,105,48,94,167,255,0,0
13362,CAN,512,28,16,146,255,162,80,0,0
13375,CAN,256,247,85,65,119,53,0,0,0
13387,CAN,512,239,15,185,0,172,76,0,0
13400,CAN,256,126,94,69,83,252,1,0,0
13412,CAN,512,70,16,49,2,156,77,0,0
13425,CAN,256,9,107,57,104,224,1,0,0
13437,CAN,512,250,15,9,255,157,92,0,0
13450,CAN,256,44,83,61,93,127,0,0,0
13462,CAN,512,106,16,229,253,162,76,0,0
13475,CAN,256,132,100,74,80,218,255,0,0
13487,CAN,512,115,16,210,254,151,86,0,0
13500,CAN,256,146,92,42,90,87,255,0,0
13512,CAN,512,218,15,236,0,164,82,0,0
13525,CAN,256,10,91,96,129,117,255,0,0
13537,CAN,512,135,16,8,2,148,90,0,0
13550,CAN,256,125,82,43,94,100,0,0,0
13562,CAN,512,114,16,9,255,151,86,0,0
13575,CAN,256,206,100,42,90,146,255,0,0
13587,CAN,512,27,17,178,0,149,86,0,0
13600,CAN,256,140,92,55,114,3,0,0,0
13612,CAN,512,139,16,149,255,160,91,0,0
13625,CAN,256,124,96,58,99,163,0,0,0
13637,CAN,512,152,16,253,254,167,85,0,0
13650,CAN,256,20,91,68,109,1,1,0,0
13662,CAN,512,169,16,101,255,164,83,0,0
13675,CAN,256,114,84,58,95,221,255,0,0
13687,CAN,512,57,16,234,254,148,85,0,0
13700,CAN,256,225,101,94,86,94,0,0,0
13712,CAN,512,47,16,100,255,147,87,0,0
13725,CAN,256,143,100,81,123,165,0,0,0
13737,CAN,512,155,16,178,252,164,81,0,0
13750,CAN,256,47,77,43,69,85,0,0,0
13762,CAN,512,156,16,123,255,167,83,0,0
13775,CAN,256,133,71,92,58,155,1,0,0
13787,CAN,512,32,16,103,253,155,89,0,0
13800,CAN,256,249,86,43,63,224,0,0,0
13812,CAN,512,139,16,131,255,161,89,0,0
13825,CAN,256,180,84,61,136,244,255,0,0
13837,CAN,512,201,16,207,255,156,87,0,0
13850,CAN,256,218,92,70,98,43,255,0,0
13862,CAN,512,33,17,3,1,159,81,0,0
13875,CAN,256,59,99,23,65,38,0,0,0
13887,CAN,512,111,16,63,254,158,83,0,0
13900,CAN,256,88,78,70,78,97,0,0,0
13912,CAN,512,142,15,199,251,155,88,0,0
13925,CAN,256,39,109,69,127,70,0,0,0
13937,CAN,512,184,16,9,0,172,89,0,0
13950,CAN,256,64,80,43,90,5,0,0,0
