relative_ms,protocol,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7
6987,CAN,512,229,16,145,254,161,84,0,0
7000,CAN,256,226,88,77,97,58,0,0,0
7012,CAN,512,102,16,151,0,162,77,0,0
7025,CAN,256,212,74,68,121,101,255,0,0
7037,CAN,512,105,16,27,3,157,75,0,0
7050,CAN,256,242,86,65,101,225,0,0,0
7062,CAN,512,59,16,100,0,165,77,0,0
7075,CAN,256,79,86,57,38,19,0,0,0
7087,CAN,512,243,15,183,253,155,83,0,0
7100,CAN,256,147,100,51,134,23,254,0,0
7112,CAN,512,146,16,99,255,157,94,0,0
7125,CAN,256,100,80,59,129,158,254,0,0
7137,CAN,512,67,16,60,1,143,83,0,0
7150,CAN,256,55,82,111,103,177,254,0,0
7162,CAN,512,199,16,131,251,152,83,0,0
7175,CAN,256,243,102,65,104,10,1,0,0
7187,CAN,512,106,16,53,0,150,84,0,0
7200,CAN,256,248,97,57,90,250,255,0,0
7212,CAN,512,211,16,235,2,145,86,0,0
7225,CAN,256,59,119,68,97,178,0,0,0
7237,CAN,512,4,16,165,3,171,86,0,0
7250,CAN,256,152,81,42,88,170,255,0,0
7262,CAN,512,104,16,64,255,166,87,0,0
7275,CAN,256,106,110,41,56,100,1,0,0
7287,CAN,512,195,16,248,255,156,81,0,0
7300,CAN,256,35,88,70,87,254,254,0,0
7312,CAN,512,81,16,176,3,150,90,0,0
7325,CAN,256,11,98,47,107,180,0,0,0
7337,CAN,512,143,16,29,253,166,87,0,0
7350,CAN,256,129,128,51,85,209,255,0,0
7362,CAN,512,176,16,27,254,170,78,0,0
7375,CAN,256,134,59,27,92,173,255,0,0
7387,CAN,512,150,16,218,253,162,84,0,0
7400,CAN,256,131,80,96,107,104,255,0,0
7412,CAN,512,19,16,170,254,167,80,0,0
7425,CAN,256,75,107,54,82,83,0,0,0
7437,CAN,512,168,16,239,0,162,91,0,0
7450,CAN,256,124,82,58,129,69,0,0,0
7462,CAN,512,75,16,121,253,152,86,0,0
7475,CAN,256,71,101,77,67,42,255,0,0
7487,CAN,512,183,16,80,255,164,87,0,0
7500,CAN,256,30,95,96,98,51,255,0,0
7512,CAN,512,232,15,51,0,150,80,0,0
7525,CAN,256,119,62,66,91,99,0,0,0
7537,CAN,512,179,16,132,0,153,85,0,0
7550,CAN,256,60,110,42,93,97,255,0,0
7562,CAN,512,110,16,207,254,160,85,0,0
7575,CAN,256,165,89,63,86,254,0,0,0
7587,CAN,512,255,15,212,255,154,84,0,0
7600,CAN,256,106,116,17,107,77,1,0,0
7612,CAN,512,120,16,65,1,172,76,0,0
7625,CAN,256,125,61,45,110,160,254,0,0
7637,CAN,512,86,16,65,0,170,87,0,0
7650,CAN,256,52,95,55,118,43,255,0,0
7662,CAN,512,156,16,189,254,155,93,0,0
7675,CAN,256,216,91,55,84,215,255,0,0
7687,CAN,512,72,16,135,1,169,88,0,0
7700,CAN,256,176,108,48,120,138,255,0,0
7712,CAN,512,162,16,121,2,165,79,0,0
7725,CAN,256,5,94,55,117,180,255,0,0
7737,CAN,512,171,16,5,2,154,80,0,0
7750,CAN,256,50,89,38,72,18,255,0,0
7762,CAN,512,9,16,37,0,164,92,0,0
7775,CAN,256,16,112,58,116,100,255,0,0
7787,CAN,512,67,16,7,255,162,85,0,0
7800,CAN,256,41,93,72,86,58,0,0,0
7812,CAN,512,235,15,122,0,147,81,0,0
7825,CAN,256,14,100,0,99,50,0,0,0
7837,CAN,512,164,16,61,255,169,89,0,0
7850,CAN,256,213,83,59,106,20,0,0,0
7862,CAN,512,35,16,14,0,154,86,0,0
7875,CAN,256,135,85,57,111,25,255,0,0
7887,CAN,512,18,16,47,0,155,84,0,0
7900,CAN,256,200,98,47,105,196,255,0,0
7912,CAN,512,78,16,126,1,156,85,0,0
7925,CAN,256,176,64,60,130,92,0,0,0
7937,CAN,512,44,16,137,254,161,90,0,0
7950,CAN,256,44,83,56,77,200,0,0,0
7962,CAN,512,155,16,157,255,151,83,0,0
7975,CAN,256,179,99,52,81,181,0,0,0
7987,CAN,512,103,16,70,0,162,82,0,0
8000,CAN,256,0,108,49,96,134,255,0,0
8012,CAN,512,138,16,37,2,168,75,0,0
8025,CAN,256,196,93,70,91,100,0,0,0
8037,CAN,512,251,15,27,0,164,82,0,0
8050,CAN,256,11,92,28,105,228,254,0,0
8062,CAN,512,34,16,136,2,162,91,0,0
8075,CAN,256,94,110,65,74,14,0,0,0
8087,CAN,512,169,16,66,254,172,97,0,0
8100,CAN,256,143,94,79,101,152,0,0,0
8112,CAN,512,6,17,61,255,156,85,0,0
8125,CAN,256,250,95,28,92,188,0,0,0
8137,CAN,512,164,16,47,255,172,91,0,0
8150,CAN,256,32,105,68,97,221,0,0,0
8162,CAN,512,6,16,216,1,152,85,0,0
8175,CAN,256,2,99,59,80,73,255,0,0
8187,CAN,512,188,16,156,255,161,87,0,0
8200,CAN,256,79,67,79,52,69,1,0,0
8212,CAN,512,126,16,229,2,158,82,0,0
8225,CAN,256,166,120,46,132,150,1,0,0
8237,CAN,512,149,16,81,0,178,84,0,0
8250,CAN,256,32,89,60,112,145,254,0,0
8262,CAN,512,154,16,240,251,167,77,0,0
8275,CAN,256,206,86,49,132,109,1,0,0
8287,CAN,512,31,16,50,254,155,83,0,0
8300,CAN,256,162,75,48,87,25,254,0,0
8312,CAN,512,72,16,226,253,158,83,0,0
8325,CAN,256,77,84,40,106,40,0,0,0
8337,CAN,512,122,16,166,252,163,78,0,0
8350,CAN,256,133,68,62,109,248,0,0,0
8362,CAN,512,196,15,12,0,162,91,0,0
8375,CAN,256,98,100,58,92,3,0,0,0
8387,CAN,512,131,16,163,251,155,84,0,0
8400,CAN,256,157,91,17,108,95,1,0,0
8412,CAN,512,145,16,122,254,159,77,0,0
8425,CAN,256,113,102,70,118,6,255,0,0
8437,CAN,512,52,16,251,255,161,88,0,0
8450,CAN,256,16,95,106,140,67,0,0,0
8462,CAN,512,109,16,3,3,159,86,0,0
8475,CAN,256,98,112,57,67,68,255,0,0
8487,CAN,512,116,16,242,1,147,82,0,0
8500,CAN,256,156,84,68,52,73,255,0,0
8512,CAN,512,9,16,57,0,159,83,0,0
8525,CAN,256,16,100,81,86,189,254,0,0
8537,CAN,512,118,16,149,0,166,77,0,0
8550,CAN,256,170,96,59,95,115,0,0,0
8562,CAN,512,147,16,217,1,158,89,0,0
8575,CAN,256,216,90,81,88,43,255,0,0
8587,CAN,512,50,16,96,1,158,84,0,0
8600,CAN,256,111,94,56,118,2,0,0,0
8612,CAN,512,133,16,198,2,145,82,0,0
8625,CAN,256,202,127,59,90,172,0,0,0
8637,CAN,512,64,16,139,255,159,77,0,0
8650,CAN,256,129,80,34,117,115,255,0,0
8662,CAN,512,8,17,197,255,156,86,0,0
8675,CAN,256,197,83,40,105,32,1,0,0
8687,CAN,512,64,16,32,255,163,83,0,0
8700,CAN,256,194,110,103,106,54,255,0,0
8712,CAN,512,91,16,177,255,164,83,0,0
8725,CAN,256,11,79,62,123,205,254,0,0
8737,CAN,512,111,16,111,253,159,94,0,0
8750,CAN,256,252,79,52,100,136,0,0,0
8762,CAN,512,235,15,190,253,154,83,0,0
8775,CAN,256,62,101,55,108,170,0,0,0
8787,CAN,512,31,16,241,255,158,86,0,0
8800,CAN,256,49,84,89,97,86,0,0,0
8812,CAN,512,62,17,26,3,161,83,0,0
8825,CAN,256,41,74,62,92,169,255,0,0
8837,CAN,512,166,16,153,255,152,83,0,0
8850,CAN,256,151,114,65,138,234,255,0,0
8862,CAN,512,187,16,188,0,157,82,0,0
8875,CAN,256,180,96,46,84,24,254,0,0
8887,CAN,512,155,16,114,1,167,84,0,0
8900,CAN,256,97,86,63,103,30,0,0,0
8912,CAN,512,40,16,241,0,160,80,0,0
8925,CAN,256,216,116,52,89,201,255,0,0
8937,CAN,512,161,16,57,1,163,77,0,0
8950,CAN,256,181,75,42,103,82,0,0,0
8962,CAN,512,150,16,176,254,159,89,0,0
8975,CAN,256,234,91,53,83,193,255,0,0
8987,CAN,512,35,16,222,4,156,81,0,0
9000,CAN,256,19,80,67,62,252,255,0,0
9012,CAN,512,206,16,59,252,155,87,0,0
9025,CAN,256,128,102,48,114,71,1,0,0
9037,CAN,512,85,16,130,0,150,83,0,0
9050,CAN,256,194,90,31,81,203,255,0,0
9062,CAN,512,21,16,151,1,160,82,0,0
9075,CAN,256,80,91,67,92,151,254,0,0
9087,CAN,512,166,16,94,2,154,76,0,0
9100,CAN,256,239,88,57,95,234,0,0,0
9112,CAN,512,20,17,57,0,162,76,0,0
9125,CAN,256,36,87,49,118,79,0,0,0
9137,CAN,512,57,16,89,252,161,84,0,0
9150,CAN,256,170,101,47,121,238,255,0,0
9162,CAN,512,193,16,18,3,153,80,0,0
9175,CAN,256,202,79,39,143,242,255,0,0
9187,CAN,512,250,16,74,2,162,86,0,0
9200,CAN,256,241,76,57,45,245,0,0,0
9212,CAN,512,179,16,203,2,165,82,0,0
9225,CAN,256,115,102,74,99,3,0,0,0
9237,CAN,512,112,16,178,254,170,82,0,0
9250,CAN,256,255,112,55,123,134,0,0,0
9262,CAN,512,81,16,129,253,171,88,0,0
9275,CAN,256,11,104,53,116,112,255,0,0
9287,CAN,512,212,15,64,1,161,90,0,0
9300,CAN,256,244,90,58,113,109,1,0,0
9312,CAN,512,34,16,199,255,168,87,0,0
9325,CAN,256,63,106,46,116,10,0,0,0
9337,CAN,512,102,16,83,1,158,86,0,0
9350,CAN,256,113,76,89,89,192,255,0,0
9362,CAN,512,144,16,5,255,176,91,0,0
9375,CAN,256,14,67,89,82,120,254,0,0
9387,CAN,512,242,15,129,254,161,83,0,0
9400,CAN,256,129,77,45,114,36,0,0,0
9412,CAN,512,37,16,100,254,148,94,0,0
9425,CAN,256,2,80,71,106,44,0,0,0
9437,CAN,512,143,16,174,0,159,83,0,0
9450,CAN,256,250,102,53,117,86,0,0,0
9462,CAN,512,91,16,38,0,152,76,0,0
9475,CAN,256,219,98,94,107,157,1,0,0
9487,CAN,512,162,16,94,254,150,93,0,0
9500,CAN,256,37,86,134,80,70,255,0,0
9512,CAN,512,167,16,99,0,167,91,0,0
9525,CAN,256,134,82,66,121,165,0,0,0
9537,CAN,512,148,16,255,0,158,91,0,0
9550,CAN,256,74,109,72,101,81,255,0,0
9562,CAN,512,129,16,128,255,149,85,0,0
9575,CAN,256,131,115,69,99,142,254,0,0
9587,CAN,512,135,16,95,253,157,79,0,0
9600,CAN,256,81,117,45,105,235,255,0,0
9612,CAN,512,108,16,96,0,170,87,0,0
9625,CAN,256,194,77,35,97,223,254,0,0
9637,CAN,512,238,15,189,253,159,81,0,0
9650,CAN,256,57,84,34,117,235,255,0,0
9662,CAN,512,157,16,200,252,161,82,0,0
9675,CAN,256,187,106,75,105,47,0,0,0
9687,CAN,512,87,16,48,4,166,89,0,0
9700,CAN,256,156,82,45,89,93,255,0,0
9712,CAN,512,118,16,69,1,145,82,0,0
9725,CAN,256,167,82,52,104,18,255,0,0
9737,CAN,512,72,16,35,2,154,91,0,0
9750,CAN,256,215,76,50,103,56,254,0,0
9762,CAN,512,139,16,148,255,167,82,0,0
9775,CAN,256,58,82,62,98,79,0,0,0
9787,CAN,512,117,16,206,248,159,90,0,0
9800,CAN,256,21,88,79,74,172,0,0,0
9812,CAN,512,89,16,203,255,170,82,0,0
9825,CAN,256,179,108,64,68,105,254,0,0
9837,CAN,512,15,16,76,1,157,88,0,0
9850,CAN,256,234,91,69,90,124,0,0,0
9862,CAN,512,26,16,52,1,165,83,0,0
9875,CAN,256,57,62,120,129,143,0,0,0
9887,CAN,512,14,16,29,254,153,73,0,0
9900,CAN,256,240,103,51,115,132,0,0,0
9912,CAN,512,134,16,78,2,151,84,0,0
9925,CAN,256,22,72,67,103,134,255,0,0
9937,CAN,512,155,16,230,0,170,86,0,0
9950,CAN,256,193,109,108,69,53,255,0,0
9962,CAN,512,146,16,26,0,162,96,0,0
9975,CAN,256,106,86,24,84,135,255,0,0
9987,CAN,512,250,16,232,3,165,85,0,0
10000,CAN,256,255,104,92,121,16,0,0,0
10012,CAN,512,125,16,61,0,179,85,0,0
10025,CAN,256,12,69,74,120,14,0,0,0
10037,CAN,512,145,16,131,255,153,82,0,0
10050,CAN,256,242,96,66,113,240,0,0,0
10062,CAN,512,178,16,229,254,155,84,0,0
10075,CAN,256,71,110,66,99,48,0,0,0
10087,CAN,512,77,16,194,1,157,82,0,0
10100,CAN,256,230,94,44,123,106,0,0,0
10112,CAN,512,124,16,210,251,166,104,0,0
10125,CAN,256,5,73,46,94,241,254,0,0
10137,CAN,512,35,16,45,255,155,87,0,0
10150,CAN,256,176,99,82,98,32,255,0,0
10162,CAN,512,140,16,38,253,159,91,0,0
10175,CAN,256,56,88,75,130,210,0,0,0
10187,CAN,512,185,16,203,3,173,85,0,0
10200,CAN,256,189,85,34,104,200,254,0,0
10212,CAN,512,132,16,130,254,158,90,0,0
10225,CAN,256,82,101,39,113,202,255,0,0
10237,CAN,512,94,16,136,3,172,90,0,0
10250,CAN,256,112,108,72,124,240,253,0,0
10262,CAN,512,43,16,31,3,169,94,0,0
10275,CAN,256,102,86,55,107,221,255,0,0
10287,CAN,512,229,16,168,3,163,81,0,0
10300,CAN,256,226,114,65,94,83,255,0,0
10312,CAN,512,187,16,105,3,152,89,0,0
10325,CAN,256,12,100,64,73,24,255,0,0
10337,CAN,512,162,16,236,254,164,93,0,0
10350,CAN,256,159,89,30,84,125,255,0,0
10362,CAN,512,140,16,97,0,158,91,0,0
10375,CAN,256,5,77,59,130,33,1,0,0
10387,CAN,512,44,17,184,0,169,85,0,0
10400,CAN,256,26,64,66,137,146,255,0,0
10412,CAN,512,73,16,110,0,165,86,0,0
10425,CAN,256,15,113,65,120,57,1,0,0
10437,CAN,512,140,16,0,3,147,78,0,0
10450,CAN,256,228,84,22,95,49,0,0,0
10462,CAN,512,136,16,203,252,169,90,0,0
10475,CAN,256,25,105,52,109,191,254,0,0
10487,CAN,512,180,16,99,252,173,80,0,0
10500,CAN,256,162,87,50,119,111,255,0,0
10512,CAN,512,251,16,146,255,156,79,0,0
10525,CAN,256,192,92,87,122,243,0,0,0
10537,CAN,512,174,16,237,0,170,82,0,0
10550,CAN,256,34,99,71,92,159,255,0,0
10562,CAN,512,119,16,200,254,160,91,0,0
10575,CAN,256,17,89,56,73,225,255,0,0
10587,CAN,512,133,16,137,254,177,80,0,0
10600,CAN,256,146,73,54,136,176,255,0,0
10612,CAN,512,131,16,169,255,176,88,0,0
10625,CAN,256,187,93,76,87,76,0,0,0
10637,CAN,512,150,16,44,1,149,82,0,0
10650,CAN,256,213,83,91,126,224,254,0,0
10662,CAN,512,48,16,91,253,160,74,0,0
10675,CAN,256,70,98,40,96,37,0,0,0
10687,CAN,512,131,16,1,0,178,90,0,0
10700,CAN,256,134,79,82,88,143,0,0,0
10712,CAN,512,44,16,32,2,151,79,0,0
10725,CAN,256,132,79,96,99,215,255,0,0
10737,CAN,512,248,15,143,253,175,78,0,0
10750,CAN,256,14,97,81,85,87,255,0,0
10762,CAN,512,39,16,0,0,155,77,0,0
10775,CAN,256,139,99,88,85,153,0,0,0
10787,CAN,512,173,16,0,254,158,84,0,0
10800,CAN,256,31,85,89,114,53,1,0,0
10812,CAN,512,19,16,188,0,172,85,0,0
10825,CAN,256,179,92,55,42,211,255,0,0
10837,CAN,512,111,16,116,1,164,86,0,0
10850,CAN,256,14,100,66,72,239,255,0,0
10862,CAN,512,55,16,51,0,170,84,0,0
10875,CAN,256,119,82,73,99,181,0,0,0
10887,CAN,512,161,16,181,250,161,88,0,0
10900,CAN,256,72,105,51,88,32,0,0,0
10912,CAN,512,102,16,128,254,162,82,0,0
10925,CAN,256,219,110,80,136,9,1,0,0
10937,CAN,512,237,15,195,255,165,73,0,0
10950,CAN,256,193,114,81,131,113,1,0,0
10962,CAN,512,142,16,27,0,158,95,0,0
10975,CAN,256,126,73,120,104,113,255,0,0
10987,CAN,512,240,16,105,255,166,82,0,0
11000,CAN,256,63,82,89,78,19,1,0,0
11012,CAN,512,254,15,234,255,170,89,0,0
11025,CAN,256,169,83,56,118,108,255,0,0
11037,CAN,512,107,16,75,255,184,77,0,0
11050,CAN,256,28,100,80,98,212,0,0,0
11062,CAN,512,140,16,52,253,156,84,0,0
11075,CAN,256,131,91,40,110,170,254,0,0
11087,CAN,512,59,16,90,251,162,82,0,0
11100,CAN,256,91,95,55,131,113,0,0,0
11112,CAN,512,158,16,246,254,164,83,0,0
11125,CAN,256,124,95,82,96,48,255,0,0
11137,CAN,512,3,16,64,0,164,80,0,0
11150,CAN,256,39,82,81,119,222,0,0,0
11162,CAN,512,36,16,148,1,163,79,0,0
11175,CAN,256,155,74,64,103,48,0,0,0
11187,CAN,512,72,16,128,0,158,88,0,0
11200,CAN,256,108,98,40,115,208,0,0,0
11212,CAN,512,80,16,2,1,148,82,0,0
11225,CAN,256,45,104,60,79,42,1,0,0
11237,CAN,512,21,16,68,0,173,86,0,0
11250,CAN,256,148,82,78,132,206,0,0,0
11262,CAN,512,141,16,143,3,146,80,0,0
11275,CAN,256,119,97,36,103,144,255,0,0
11287,CAN,512,55,16,3,0,176,81,0,0
11300,CAN,256,38,80,92,107,74,1,0,0
11312,CAN,512,185,16,216,0,165,72,0,0
11325,CAN,256,172,85,56,94,202,0,0,0
11337,CAN,512,191,16,169,1,154,83,0,0
11350,CAN,256,114,112,49,104,195,254,0,0
11362,CAN,512,166,16,196,254,163,83,0,0
11375,CAN,256,145,100,70,85,240,255,0,0
11387,CAN,512,59,16,236,252,173,86,0,0
11400,CAN,256,177,105,51,111,158,0,0,0
11412,CAN,512,65,16,139,254,160,83,0,0
11425,CAN,256,80,94,54,114,55,0,0,0
11437,CAN,512,99,16,236,1,164,81,0,0
11450,CAN,256,13,105,49,136,97,255,0,0
11462,CAN,512,67,16,234,1,158,77,0,0
11475,CAN,256,27,97,57,129,10,0,0,0
11487,CAN,512,169,16,224,252,163,88,0,0
11500,CAN,256,238,81,71,96,33,0,0,0
11512,CAN,512,18,16,66,0,157,74,0,0
11525,CAN,256,67,113,105,84,144,0,0,0
11537,CAN,512,52,16,103,3,148,81,0,0
11550,CAN,256,194,106,63,106,89,0,0,0
11562,CAN,512,184,16,169,0,164,91,0,0
11575,CAN,256,237,88,52,124,186,255,0,0
11587,CAN,512,77,16,54,3,155,84,0,0
11600,CAN,256,12,112,51,86,172,255,0,0
11612,CAN,512,204,16,1,2,163,81,0,0
11625,CAN,256,251,94,67,115,239,255,0,0
11637,CAN,512,167,16,225,2,163,84,0,0
11650,CAN,256,254,103,49,89,150,255,0,0
11662,CAN,512,117,16,217,255,152,89,0,0
11675,CAN,256,112,100,57,95,155,254,0,0
11687,CAN,512,28,16,30,254,154,81,0,0
11700,CAN,256,59,95,40,141,100,255,0,0
11712,CAN,512,56,16,61,0,161,83,0,0
11725,CAN,256,67,102,70,91,154,255,0,0
11737,CAN,512,151,16,77,3,166,79,0,0
11750,CAN,256,127,107,68,105,19,0,0,0
11762,CAN,512,181,16,133,3,164,89,0,0
11775,CAN,256,41,80,72,67,146,254,0,0
11787,CAN,512,92,16,76,255,159,72,0,0
11800,CAN,256,220,78,49,116,155,0,0,0
11812,CAN,512,240,16,108,255,145,78,0,0
11825,CAN,256,53,109,63,88,216,0,0,0
11837,CAN,512,82,16,248,0,165,84,0,0
11850,CAN,256,178,111,73,101,60,255,0,0
11862,CAN,512,132,16,196,2,153,95,0,0
11875,CAN,256,115,99,67,86,32,0,0,0
11887,CAN,512,11,16,186,253,154,81,0,0
11900,CAN,256,1,96,59,106,233,254,0,0
11912,CAN,512,106,16,1,255,156,70,0,0
11925,CAN,256,244,76,95,105,193,255,0,0
11937,CAN,512,251,16,120,0,153,99,0,0
11950,CAN,256,22,98,75,77,205,255,0,0
11962,CAN,512,157,16,101,255,162,90,0,0
11975,CAN,256,104,108,80,110,33,0,0,0
11987,CAN,512,45,16,126,254,151,87,0,0
12000,CAN,256,76,85,38,136,65,0,0,0
12012,CAN,512,63,16,233,253,155,86,0,0
12025,CAN,256,113,97,70,101,100,0,0,0
12037,CAN,512,173,16,161,254,160,76,0,0
12050,CAN,256,180,80,34,91,93,0,0,0
12062,CAN,512,87,16,55,3,158,81,0,0
12075,CAN,256,111,98,37,115,18,0,0,0
12087,CAN,512,109,16,201,254,166,83,0,0
12100,CAN,256,217,97,61,75,43,0,0,0
12112,CAN,512,253,15,45,1,171,87,0,0
12125,CAN,256,172,82,73,49,65,255,0,0
12137,CAN,512,117,16,197,2,162,80,0,0
12150,CAN,256,171,79,83,101,88,0,0,0
12162,CAN,512,187,16,105,255,155,88,0,0
12175,CAN,256,35,82,35,100,117,1,0,0
12187,CAN,512,75,16,225,1,157,80,0,0
12200,CAN,256,14,103,70,124,169,0,0,0
12212,CAN,512,143,16,242,254,157,87,0,0
12225,CAN,256,45,100,78,122,79,1,0,0
12237,CAN,512,86,16,229,252,165,83,0,0
12250,CAN,256,203,109,68,135,241,255,0,0
12262,CAN,512,242,16,236,1,162,76,0,0
12275,CAN,256,236,91,65,81,117,255,0,0
12287,CAN,512,118,16,72,254,162,87,0,0
12300,CAN,256,182,96,36,94,165,0,0,0
12312,CAN,512,134,16,186,252,158,88,0,0
12325,CAN,256,255,91,72,90,220,0,0,0
12337,CAN,512,44,16,58,1,150,91,0,0
12350,CAN,256,120,94,63,79,173,255,0,0
12362,CAN,512,138,16,139,255,157,87,0,0
12375,CAN,256,174,84,79,85,86,1,0,0
12387,CAN,512,171,16,123,254,156,93,0,0
12400,CAN,256,177,78,52,71,25,255,0,0
12412,CAN,512,65,16,82,1,157,77,0,0
12425,CAN,256,49,89,45,94,127,0,0,0
12437,CAN,512,214,15,249,255,157,91,0,0
12450,CAN,256,113,112,40,138,137,0,0,0
12462,CAN,512,186,16,158,1,165,81,0,0
12475,CAN,256,31,106,70,115,105,255,0,0
12487,CAN,512,141,16,155,0,166,82,0,0
12500,CAN,256,3,101,45,117,101,255,0,0
12512,CAN,512,57,16,145,2,165,81,0,0
12525,CAN,256,138,112,87,95,146,255,0,0
12537,CAN,512,165,16,188,1,169,80,0,0
12550,CAN,256,49,105,37,93,225,254,0,0
12562,CAN,512,221,15,200,2,168,74,0,0
12575,CAN,256,173,81,82,115,213,0,0,0
12587,CAN,512,50,16,171,254,161,86,0,0
12600,CAN,256,22,92,26,92,94,0,0,0
12612,CAN,512,84,16,181,3,153,82,0,0
12625,CAN,256,101,97,56,75,1,0,0,0
12637,CAN,512,118,16,142,255,152,77,0,0
12650,CAN,256,213,95,49,64,32,0,0,0
12662,CAN,512,1,16,121,0,154,82,0,0
12675,CAN,256,189,107,6,123,19,0,0,0
12687,CAN,512,2,16,87,1,159,84,0,0
12700,CAN,256,99,90,59,128,74,0,0,0
12712,CAN,512,49,16,157,2,164,86,0,0
12725,CAN,256,102,94,55,86,121,0,0,0
12737,CAN,512,132,16,2,0,160,81,0,0
12750,CAN,256,23,87,67,65,53,0,0,0
12762,CAN,512,82,16,113,1,163,79,0,0
12775,CAN,256,190,74,87,110,83,255,0,0
12787,CAN,512,0,17,83,1,168,84,0,0
12800,CAN,256,82,94,62,108,241,255,0,0
12812,CAN,512,121,16,109,0,158,74,0,0
12825,CAN,256,221,93,57,107,62,255,0,0
12837,CAN,512,21,16,141,253,158,85,0,0
12850,CAN,256,192,89,31,112,33,255,0,0
12862,CAN,512,132,16,180,255,152,83,0,0
12875,CAN,256,175,107,76,83,191,255,0,0
12887,CAN,512,165,16,231,0,172,87,0,0
12900,CAN,256,35,95,78,124,83,255,0,0
12912,CAN,512,182,16,200,254,148,75,0,0
12925,CAN,256,7,89,68,92,249,0,0,0
12937,CAN,512,129,16,9,253,161,80,0,0
12950,CAN,256,1,104,44,98,221,0,0,0
12962,CAN,512,123,16,204,1,154,84,0,0
12975,CAN,256,23,108,76,103,231,255,0,0
12987,CAN,512,245,15,118,255,159,80,0,0
13000,CAN,256,132,95,58,95,122,0,0,0
13012,CAN,512,126,16,243,255,162,95,0,0
13025,CAN,256,90,102,82,126,75,1,0,0
13037,CAN,512,58,16,72,1,171,87,0,0
13050,CAN,256,105,97,78,104,87,0,0,0
13062,CAN,512,203,16,212,0,162,77,0,0
13075,CAN,256,121,98,80,119,28,0,0,0
13087,CAN,512,63,16,213,1,160,89,0,0
13100,CAN,256,182,116,76,87,102,0,0,0
13112,CAN,512,107,16,193,255,151,93,0,0
13125,CAN,256,35,100,71,94,45,1,0,0
13137,CAN,512,125,16,152,3,166,91,0,0
13150,CAN,256,243,90,55,109,38,2,0,0
13162,CAN,512,238,15,51,252,161,90,0,0
13175,CAN,256,55,72,64,87,203,0,0,0
13187,CAN,512,187,16,58,0,160,85,0,0
13200,CAN,256,203,84,17,105,135,255,0,0
13212,CAN,512,36,16,28,0,171,84,0,0
13225,CAN,256,114,81,82,100,134,0,0,0
13237,CAN,512,72,16,139,253,164,86,0,0
13250,CAN,256,234,84,77,94,177,254,0,0
13262,CAN,512,237,15,46,1,167,78,0,0
13275,CAN,256,236,112,18,65,24,0,0,0
13287,CAN,512,132,16,94,3,159,91,0,0
13300,CAN,256,20,106,65,77,8,1,0,0
13312,CAN,512,111,16,103,255,160,81,0,0
13325,CAN,256,200,101,20,99,217,0,0,0
13337,CAN,512,145,16,17,4,168,82,0,0
13350,CAN,256,156,92,69,79,119,254,0,0
13362,CAN,512,107,16,171,255,160,91,0,0
13375,CAN,256,126,77,59,100,46,255,0,0
13387,CAN,512,162,15,91,0,156,84,0,0
13400,CAN,256,157,88,20,116,177,255,0,0
13412,CAN,512,166,16,206,0,152,86,0,0
13425,CAN,256,251,75,42,106,11,0,0,0
13437,CAN,512,149,16,138,255,147,89,0,0
13450,CAN,256,247,68,30,97,49,1,0,0
13462,CAN,512,240,15,152,253,162,81,0,0
13475,CAN,256,98,81,85,95,72,1,0,0
13487,CAN,512,200,15,182,2,148,84,0,0
13500,CAN,256,246,97,49,105,214,255,0,0
13512,CAN,512,106,16,150,4,169,85,0,0
13525,CAN,256,10,89,68,124,132,255,0,0
13537,CAN,512,145,16,20,0,154,78,0,0
13550,CAN,256,246,91,33,96,245,255,0,0
13562,CAN,512,171,16,100,3,155,82,0,0
13575,CAN,256,240,94,28,89,90,255,0,0
13587,CAN,512,103,16,136,0,152,76,0,0
13600,CAN,256,98,99,75,110,95,255,0,0
13612,CAN,512,20,16,96,0,148,89,0,0
13625,CAN,256,96,82,79,110,117,0,0,0
13637,CAN,512,68,16,244,1,154,82,0,0
13650,CAN,256,84,112,68,67,157,255,0,0
13662,CAN,512,59,16,32,255,156,94,0,0
13675,CAN,256,101,117,75,113,152,0,0,0
13687,CAN,512,88,16,79,253,156,86,0,0
13700,CAN,256,84,116,87,98,150,255,0,0
13712,CAN,512,109,16,166,254,153,87,0,0
13725,CAN,256,230,75,83,76,0,0,0,0
13737,CAN,512,170,16,203,253,150,86,0,0
13750,CAN,256,3,100,77,91,138,1,0,0
13762,CAN,512,212,16,125,255,158,85,0,0
13775,CAN,256,104,90,56,104,101,0,0,0
13787,CAN,512,109,16,217,255,162,92,0,0
13800,CAN,256,192,111,48,125,244,254,0,0
13812,CAN,512,13,17,123,0,159,84,0,0
13825,CAN,256,29,95,4,92,133,255,0,0
13837,CAN,512,183,16,120,253,166,92,0,0
13850,CAN,256,50,98,69,64,237,255,0,0
13862,CAN,512,189,16,10,2,150,91,0,0
13875,CAN,256,71,87,53,97,185,0,0,0
13887,CAN,512,125,16,249,255,163,83,0,0
13900,CAN,256,26,81,47,96,111,255,0,0
13912,CAN,512,115,16,119,1,171,93,0,0
13925,CAN,256,243,77,41,110,12,0,0,0
13937,CAN,512,24,16,180,1,155,83,0,0
13950,CAN,256,44,110,73,119,81,255,0,0
